semantic_replication_id,dgp_realization_hash,dgp,N,T,replication,rank_vector,numerical_objective,Q_hat,log_Q_hat,d_r,kappa_NT,penalty_contribution,final_IC,ic_identity_error,valid,selected_rank,true_rank,sources,converged,stationarity_residual,max_envelope_ratio,objective_stability_pass,third_start_used
dgp1_N100_T100_r2026080902_truth1-1-1,65254bae1963e6754d5f71d411da54e31423c78072ef3e1edb7d04948ba8934a,1,100,100,2026080902,"[2, 3, 2]",1.3950813289598942,2.7901626579197885,1.0260998944635493,1383,2833483.8838854465,391870.82114135724,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 2, 2)""]",True,6.824794596008216e-05,1.0,False,True
dgp1_N100_T100_r2026080902_truth1-1-1,65254bae1963e6754d5f71d411da54e31423c78072ef3e1edb7d04948ba8934a,1,100,100,2026080902,"[2, 3, 3]",1.3255203987463051,2.6510407974926102,0.9749523166613537,1578,2833483.8838854465,447123.75687712344,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,5.494356351805857e-07,0.9165921426910304,False,True
dgp1_N100_T100_r2026080902_truth1-1-1,65254bae1963e6754d5f71d411da54e31423c78072ef3e1edb7d04948ba8934a,1,100,100,2026080902,"[3, 2, 2]",1.39553691461415,2.7910738292283,1.026426406812096,1383,2833483.8838854465,391870.82114135724,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 2, 2)""]",True,7.374002611313488e-07,0.8368501796112777,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[0, 0, 0]",5.083260767296513,10.166521534593025,2.3191001195574312,0,2833483.8838854465,0.0,2.3191001195574312,0.0,True,True,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""nuclear_path_0"", ""nuclear_path_1""]",True,0.0,0.0,True,False
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[1, 0, 0]",2.604992759418489,5.209985518836978,1.6505770762675507,199,2833483.8838854465,56386.32928932038,56387.97986639665,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)"", ""nuclear_path_2"", ""nuclear_path_3"", ""nuclear_path_4""]",True,1.3943711795458666e-07,0.13692163055604337,True,False
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[0, 0, 1]",3.2202606809972734,6.440521361994547,1.8626094936708861,199,2833483.8838854465,56386.32928932038,56388.19189881405,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)""]",True,5.679417284322535e-08,0.946052170629979,True,False
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[0, 1, 0]",4.299508413619273,8.599016827238547,2.1516478743100342,199,2833483.8838854465,56386.32928932038,56388.48093719469,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,3.7167733901167776e-07,0.5652142938678024,True,False
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[1, 0, 1]",2.0521018940963875,4.104203788192775,1.412011762628042,398,2833483.8838854465,112772.65857864077,112774.0705904034,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)"", ""nuclear_path_5"", ""nuclear_path_6""]",True,2.9033180624048257e-07,0.5600792107038635,True,False
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[1, 1, 0]",2.287214668277222,4.574429336554444,1.5204819557680487,398,2833483.8838854465,112772.65857864077,112774.17906059654,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,3.913755872663138e-07,0.38596810792637914,True,False
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[0, 1, 1]",2.58209777250381,5.16419554500762,1.6417493392325304,398,2833483.8838854465,112772.65857864077,112774.30032798,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,2.970987217141897e-07,0.9561303004748117,True,False
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[1, 0, 2]",1.9023401479239517,3.8046802958479033,1.336231965667405,595,2833483.8838854465,168592.29109118407,168593.62732314973,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)""]",True,3.3519185018360155e-07,0.6998102081007206,True,False
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[1, 1, 1]",1.754460545462713,3.508921090925426,1.2553086087236696,597,2833483.8838854465,169158.98786796114,169160.24317656987,0.0,True,False,True,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)"", ""nuclear_path_10"", ""nuclear_path_11"", ""nuclear_path_7"", ""nuclear_path_8"", ""nuclear_path_9""]",True,2.797280663196688e-07,0.6884909957472405,True,False
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[0, 1, 3]",2.2221762491840695,4.444352498368139,1.4916341886965514,790,2833483.8838854465,223845.22682695027,223846.71846113895,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,8.607791525751683e-05,1.0000000000000002,True,False
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[1, 1, 2]",1.6825302012524128,3.3650604025048256,1.2134459131599045,794,2833483.8838854465,224978.62038050446,224979.83382641763,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)"", ""neighbor_of_(1, 1, 3)"", ""neighbor_of_(2, 1, 2)""]",True,4.13002071728299e-07,0.6933490661569202,True,False
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[0, 2, 3]",2.114980538635581,4.229961077271162,1.4421927914251098,987,2833483.8838854465,279664.85933949356,279666.301532285,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,7.635643423223516e-05,1.0000000000000004,True,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[1, 1, 3]",1.61255020978578,3.22510041957156,1.1709640876146095,989,2833483.8838854465,280231.55611627066,280232.72708035825,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)"", ""nuclear_path_12"", ""nuclear_path_13"", ""nuclear_path_14"", ""nuclear_path_15""]",True,4.430827457625499e-07,0.7147188145196789,True,False
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[2, 1, 2]",1.6022053787614554,3.204410757522911,1.164528222463073,991,2833483.8838854465,280798.25289304776,280799.4174212702,0.0,True,False,False,"[""baseline_local_completion"", ""rank_cap_pilot""]",True,6.335542869314226e-07,0.7118894464540778,True,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[1, 2, 2]",1.6080474733756243,3.2160949467512485,1.168167874124465,991,2833483.8838854465,280798.25289304776,280799.42106092186,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,4.3682982634754877e-07,0.7355609530458278,True,False
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[0, 3, 3]",2.014288381824219,4.028576763648438,1.3934131531977736,1182,2833483.8838854465,334917.79507525975,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,9.029577845038698e-05,1.0,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[1, 0, 3]",1.8240319847600386,3.648063969520077,1.294196607562747,790,2833483.8838854465,223845.22682695027,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,4.262269500811612e-07,0.7071749179267496,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[1, 2, 1]",1.6801596143360658,3.3603192286721315,1.2120359779954606,794,2833483.8838854465,224978.62038050446,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,4.000908855055248e-07,0.6966238957292015,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[1, 2, 3]",1.5394694130856499,3.0789388261712998,1.1245850006616191,1186,2833483.8838854465,336051.18862881395,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)"", ""neighbor_of_(1, 3, 3)"", ""nuclear_path_16""]",True,6.207183015902794e-05,1.0,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[1, 3, 2]",1.5395718783228824,3.079143756645765,1.1246515572469797,1186,2833483.8838854465,336051.18862881395,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,9.52995519429477e-05,1.0,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[1, 3, 3]",1.4720318201360494,2.9440636402720988,1.079790817573238,1381,2833483.8838854465,391304.12436458014,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)"", ""nuclear_path_17"", ""nuclear_path_18"", ""nuclear_path_19"", ""nuclear_path_20"", ""nuclear_path_21""]",True,4.2363916708768035e-07,0.7304246054359063,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[2, 0, 0]",2.4946558508335306,4.989311701667061,1.607297964711783,396,2833483.8838854465,112205.96180186367,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)""]",True,9.369003842060123e-07,0.30474532304691243,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[2, 0, 1]",1.963696821298539,3.927393642597078,1.36797601060199,595,2833483.8838854465,168592.29109118407,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)""]",True,1.2151274863713246e-06,0.6026535005755257,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[2, 0, 2]",1.8182991682431093,3.6365983364862187,1.291048721766496,792,2833483.8838854465,224411.92360372734,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 1, 2)""]",True,9.824101303852882e-07,0.7692784722483108,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[2, 1, 1]",1.6791742097058224,3.358348419411645,1.211449311287047,794,2833483.8838854465,224978.62038050446,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)"", ""neighbor_of_(2, 1, 2)""]",True,1.1188178209499e-06,0.7107054333526597,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[2, 1, 3]",1.534389837905043,3.068779675810086,1.1212799828390152,1186,2833483.8838854465,336051.18862881395,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)"", ""neighbor_of_(2, 1, 2)""]",True,6.490069004343554e-07,0.746195549499776,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[2, 2, 2]",1.5309220154844776,3.061844030968955,1.1190173589587202,1188,2833483.8838854465,336617.88540559105,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 1, 2)""]",True,8.936516030203279e-07,0.7265570319108303,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[2, 2, 3]",1.4624212653983422,2.9248425307966843,1.0732406436095654,1383,2833483.8838854465,391870.82114135724,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",False,2.2739421047098113e-06,0.7235363920619637,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[2, 3, 3]",1.3946204729747522,2.7892409459495044,1.0257694964339,1578,2833483.8838854465,447123.75687712344,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,7.195995750379178e-05,0.9999999999999998,False,True
dgp1_N100_T100_r2026080903_truth1-1-1,a0da67ca313a3846bbc203daddc1c66f2abd37f3c6c3018179e0eb9ff240e26e,1,100,100,2026080903,"[3, 1, 2]",1.5326600846076253,3.0653201692152505,1.1201520237092228,1186,2833483.8838854465,336051.18862881395,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 1, 2)""]",False,1.6910012279278576e-05,0.7398545822371647,False,True
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[0, 0, 0]",4.425420336983427,8.850840673966854,2.180512445917124,0,845107.0199653977,0.0,2.180512445917124,0.0,True,True,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""nuclear_path_0"", ""nuclear_path_1"", ""nuclear_path_2""]",True,0.0,0.0,True,False
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[1, 0, 0]",2.285865931496889,4.571731862993778,1.519892096573568,99,845107.0199653977,33466.23799062974,33467.75788272631,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)"", ""nuclear_path_3"", ""nuclear_path_4""]",True,4.5142144644054655e-07,0.14752598202638448,True,False
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[0, 0, 1]",2.8352175616620534,5.670435123324107,1.7352658561221987,99,845107.0199653977,33466.23799062974,33467.973256485864,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)""]",True,9.900703744001381e-05,0.9999999999999986,True,False
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[0, 1, 0]",3.5943922891625393,7.1887845783250786,1.9725221140951286,99,845107.0199653977,33466.23799062974,33468.21051274384,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,7.897019328990751e-07,0.8981139575413783,True,False
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[1, 0, 1]",1.7689869850346274,3.5379739700692547,1.2635542384661125,198,845107.0199653977,66932.47598125949,66933.73953549795,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)"", ""nuclear_path_5"", ""nuclear_path_6""]",True,7.976578080062344e-07,0.800972689615822,True,False
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[1, 1, 0]",1.996794285492643,3.993588570985286,1.384690217916211,198,845107.0199653977,66932.47598125949,66933.8606714774,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,6.266021419260213e-07,0.45083329096024843,True,False
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[0, 1, 1]",2.197390399852489,4.394780799704978,1.4804176549684251,198,845107.0199653977,66932.47598125949,66933.95639891445,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,6.893132570297179e-05,1.0,True,False
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[1, 0, 2]",1.5940770452722826,3.188154090544565,1.15944209430963,295,845107.0199653977,99722.62835591692,99723.78779801124,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)""]",True,8.403190496384798e-05,1.0000000000000002,True,True
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[1, 1, 1]",1.4948508259050077,2.9897016518100155,1.0951736004207004,297,845107.0199653977,100398.71397188924,100399.80914548966,0.0,True,False,True,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)"", ""nuclear_path_7"", ""nuclear_path_8"", ""nuclear_path_9""]",True,8.203826906137301e-07,0.9823242356031668,True,True
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[1, 0, 3]",1.4491069035714341,2.8982138071428682,1.0640946186590772,390,845107.0199653977,131836.69511460204,131837.7592092207,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,9.901101769945959e-05,1.0,True,True
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[0, 1, 3]",1.7109915689559199,3.4219831379118397,1.230220247904337,390,845107.0199653977,131836.69511460204,131837.92533484995,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,9.543935446536279e-05,0.9999999999999997,True,False
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[1, 1, 2]",1.351339273570746,2.702678547141492,0.9942433357462787,394,845107.0199653977,133188.86634654668,133189.86058988242,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)"", ""neighbor_of_(1, 1, 3)""]",True,9.351769634394804e-07,0.9641816496443696,True,False
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[1, 2, 1]",1.354772592960751,2.709545185921502,0.996780792733656,394,845107.0199653977,133188.86634654668,133189.86312733943,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,7.490180492352693e-07,0.9512770569269632,True,False
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[0, 2, 3]",1.496844283268134,2.993688566536268,1.096506261394102,487,845107.0199653977,164626.84748925947,164627.94399552085,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,8.819679711866256e-05,1.0,True,False
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[1, 1, 3]",1.2183512819791882,2.4367025639583764,0.8906457171157213,489,845107.0199653977,165302.9331052318,165303.8237509489,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)"", ""nuclear_path_10"", ""nuclear_path_11"", ""nuclear_path_12"", ""rank_cap_pilot""]",True,6.289749990199097e-07,0.998226173949878,True,False
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[1, 2, 3]",1.0835461155523602,2.1670922311047205,0.7733862833027324,586,845107.0199653977,198093.0854798892,198093.85886617252,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)"", ""neighbor_of_(1, 3, 3)"", ""nuclear_path_13""]",True,8.63193516679324e-05,1.0,True,False
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[0, 3, 3]",1.3421187540333535,2.684237508066707,0.9873967055322156,582,845107.0199653977,196740.91424794457,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,7.668887994402366e-05,1.0000000000000002,False,True
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[1, 2, 2]",1.2143961683321614,2.4287923366643227,0.8873941530199944,491,845107.0199653977,165979.01872120408,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,8.014217542635405e-05,1.0,False,True
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[1, 3, 2]",1.100724938412171,2.201449876824342,0.7891161782162777,586,845107.0199653977,198093.0854798892,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,7.973544807186738e-05,1.0000000000000002,False,True
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[1, 3, 3]",0.9789962226519178,1.9579924453038355,0.6719196857269403,681,845107.0199653977,230207.15223857432,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)"", ""nuclear_path_14"", ""nuclear_path_15"", ""nuclear_path_16"", ""nuclear_path_17"", ""nuclear_path_18"", ""nuclear_path_19"", ""nuclear_path_20"", ""nuclear_path_21""]",False,0.005929446513748825,1.0000000000000002,False,True
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[2, 0, 0]",2.0979974930739242,4.1959949861478485,1.4341304956210033,196,845107.0199653977,66256.39036528717,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)""]",True,2.260853072294027e-06,0.44894978675293196,False,True
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[2, 0, 1]",1.6192661314995738,3.2385322629991475,1.175120221919186,295,845107.0199653977,99722.62835591692,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)""]",True,1.6340735459746605e-06,0.7954103856019186,False,True
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[2, 1, 1]",1.3714627664811794,2.7429255329623587,1.0090250635601048,394,845107.0199653977,133188.86634654668,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,1.7577774057954237e-06,0.8484792572762139,False,True
dgp1_N50_T50_r2026080901_truth1-1-1,6e94958e6e076a7758783143f9c8d74bd9c57354d27442ceb5ce5b5fa280c4d2,1,50,50,2026080901,"[2, 1, 3]",1.0977974197782712,2.1955948395565423,0.7864530073340043,586,845107.0199653977,198093.0854798892,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,7.378346839548617e-05,1.0,False,True
